"No.","Time","Source","Destination","Protocol","Length","Info"
"1535","11.318472200","10.35.99.145","20.106.86.13","TCP","54","65095  >  443 [FIN, ACK] Seq=1533 Ack=4280 Win=64000 Len=0"
"1536","11.455130600","10.35.99.145","10.35.99.221","DNS","79","Standard query 0x5159 A graph.microsoft.com"
"1537","11.456252000","10.35.99.145","150.171.22.11","TCP","66","59691  >  443 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 WS=256 SACK_PERM"
"1538","11.465504200","172.217.24.110","10.35.99.145","TCP","54","443  >  59689 [ACK] Seq=7569 Ack=5181 Win=264960 Len=0"
"1539","11.465504200","142.250.67.46","10.35.99.145","TLSv1.3","1022","Application Data, Application Data"
"1540","11.465504200","142.250.67.46","10.35.99.145","TLSv1.3","85","Application Data"
"1541","11.465504200","142.250.67.46","10.35.99.145","TCP","54","443  >  53058 [ACK] Seq=2468 Ack=4542 Win=265472 Len=0"
"1542","11.465504200","142.250.67.46","10.35.99.145","TCP","54","443  >  53058 [ACK] Seq=2468 Ack=4646 Win=265472 Len=0"
"1543","11.465604600","10.35.99.145","142.250.67.46","TCP","54","53058  >  443 [ACK] Seq=4646 Ack=2468 Win=64512 Len=0"
"1544","11.465820800","10.35.99.145","142.250.67.46","TLSv1.3","85","Application Data"
"1545","11.482051100","10.35.99.145","142.250.206.3","QUIC","1292","Initial, DCID=2332c925902d96fe, PKN: 9, CC, PADDING"
"1546","11.571749200","142.250.67.46","10.35.99.145","TLSv1.3","1466","[TCP Previous segment not captured] , Application Data"
"1547","11.571749200","142.250.67.46","10.35.99.145","TLSv1.3","340","Application Data"
"1548","11.571749200","142.250.67.46","10.35.99.145","TLSv1.3","258","Application Data"
"1549","11.571749200","142.250.67.46","10.35.99.145","TLSv1.3","85","Application Data"
"1550","11.571922400","10.35.99.145","142.250.67.46","TCP","66","[TCP Dup ACK 1543#1] 53058  >  443 [ACK] Seq=4677 Ack=2468 Win=64512 Len=0 SLE=2852 SRE=4264"
"1551","11.572128600","10.35.99.145","142.250.67.46","TCP","66","[TCP Dup ACK 1543#2] 53058  >  443 [ACK] Seq=4677 Ack=2468 Win=64512 Len=0 SLE=2852 SRE=4550"
"1552","11.572171800","10.35.99.145","142.250.67.46","TCP","66","[TCP Dup ACK 1543#3] 53058  >  443 [ACK] Seq=4677 Ack=2468 Win=64512 Len=0 SLE=2852 SRE=4754"
"1553","11.572203200","10.35.99.145","142.250.67.46","TCP","66","[TCP Dup ACK 1543#4] 53058  >  443 [ACK] Seq=4677 Ack=2468 Win=64512 Len=0 SLE=2852 SRE=4785"
"1554","11.572332900","10.35.99.221","10.35.99.145","DNS","215","Standard query response 0x5159 A graph.microsoft.com CNAME ags.privatelink.msidentity.com CNAME www.tm.prd.ags.trafficmanager.net A 20.190.174.43 A 20.190.174.42 A 20.190.174.41"
"1555","11.572332900","142.250.67.46","10.35.99.145","TLSv1.3","93","Application Data"
"1556","11.572493000","10.35.99.145","142.250.67.46","TCP","66","[TCP Dup ACK 1543#5] 53058  >  443 [ACK] Seq=4677 Ack=2468 Win=64512 Len=0 SLE=2852 SRE=4824"
"1557","11.573134400","172.217.24.110","10.35.99.145","TLSv1.3","4290","Application Data, Application Data, Application Data"
"1558","11.573134400","172.217.24.110","10.35.99.145","TLSv1.3","281","Application Data"
"1559","11.573134400","172.217.24.110","10.35.99.145","TLSv1.3","380","Application Data, Application Data"
"1560","11.573134400","172.217.24.110","10.35.99.145","TLSv1.3","93","Application Data"
"1561","11.573265000","10.35.99.145","172.217.24.110","TCP","54","59689  >  443 [ACK] Seq=5181 Ack=12397 Win=65280 Len=0"
"1562","11.574232100","10.35.99.145","172.217.24.110","TLSv1.3","93","Application Data"
"1563","11.574502400","10.35.99.145","20.190.174.43","TCP","66","59692  >  443 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 WS=256 SACK_PERM"
"1564","11.601536400","10.35.99.145","51.132.193.105","TCP","54","53531  >  443 [FIN, ACK] Seq=1 Ack=1 Win=253 Len=0"
"1565","11.614241200","10.35.99.145","142.251.222.170","QUIC","1292","Initial, DCID=bca24d24ba762d75, PKN: 9, CC, PADDING"
"1566","11.614772800","142.250.67.46","10.35.99.145","TCP","54","443  >  53058 [ACK] Seq=4824 Ack=4677 Win=265472 Len=0"
"1567","11.614772800","150.171.22.11","10.35.99.145","TCP","66","443  >  59691 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1440 WS=256 SACK_PERM"
"1568","11.614894800","10.35.99.145","150.171.22.11","TCP","54","59691  >  443 [ACK] Seq=1 Ack=1 Win=65280 Len=0"
"1569","11.622646200","10.35.99.145","150.171.22.11","TLSv1.3","502","Client Hello (SNI=api.onedrive.com)"
"1570","11.641093000","10.35.99.145","10.35.99.221","DNS","76","Standard query 0x5c25 HTTPS drive.google.com"
"1571","11.641985700","10.35.99.145","10.35.99.221","DNS","76","Standard query 0x6dc7 A drive.google.com"
"1572","11.673974800","10.35.99.221","10.35.99.145","DNS","92","Standard query response 0x6dc7 A drive.google.com A 172.217.24.110"
"1573","11.688640000","10.35.99.145","172.217.24.110","QUIC","1292","Initial, DCID=0631de266660badd, PKN: 1, PADDING, PING, PING, PING, PADDING, PING, CRYPTO, PADDING, PING, PING, PADDING, CRYPTO, PING, CRYPTO, CRYPTO, CRYPTO, CRYPTO, PADDING, PING"
"1574","11.688940200","10.35.99.145","172.217.24.110","QUIC","1292","Initial, DCID=0631de266660badd, PKN: 2, CRYPTO, CRYPTO, PING, PING, PADDING, PING, PING, CRYPTO, PADDING, CRYPTO, PADDING, CRYPTO, PING, PING, PING, PING"
"1575","11.689790400","10.35.99.145","172.217.24.110","TCP","66","53925  >  443 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 WS=256 SACK_PERM"
"1576","11.696768400","10.35.99.145","172.217.24.3","QUIC","1292","Initial, DCID=490995bd7dd7f245, PKN: 8, CRYPTO, CRYPTO, CRYPTO, CRYPTO, CRYPTO, CRYPTO, CRYPTO, CRYPTO, PING, PING, CRYPTO, CRYPTO, PING, CRYPTO, PADDING"
"1577","11.710464100","172.217.24.110","10.35.99.145","TCP","54","443  >  59689 [ACK] Seq=12397 Ack=5220 Win=264960 Len=0"
"1578","11.710464100","142.250.67.46","10.35.99.145","TLSv1.3","438","[TCP Out-Of-Order] , Application Data"
"1579","11.710464100","20.106.86.13","10.35.99.145","TLSv1.2","96","Application Data"
"1580","11.710464100","20.106.86.13","10.35.99.145","TCP","54","443  >  65095 [FIN, ACK] Seq=4322 Ack=1534 Win=12583680 Len=0"
"1581","11.710661400","10.35.99.145","142.250.67.46","TCP","54","53058  >  443 [ACK] Seq=4677 Ack=4824 Win=65280 Len=0"
"1582","11.710854900","10.35.99.145","20.106.86.13","TCP","54","65095  >  443 [RST, ACK] Seq=1534 Ack=4322 Win=0 Len=0"
"1583","11.711041300","13.89.178.26","10.35.99.145","TCP","66","443  >  59690 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1440 WS=256 SACK_PERM"
"1584","11.711041300","20.190.174.43","10.35.99.145","TCP","66","443  >  59692 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1440 WS=256 SACK_PERM"
"1585","11.711041300","10.35.99.221","10.35.99.145","DNS","76","Standard query response 0x5c25 HTTPS drive.google.com"
"1586","11.711206300","10.35.99.145","13.89.178.26","TCP","54","59690  >  443 [ACK] Seq=1 Ack=1 Win=262144 Len=0"
"1587","11.711232400","10.35.99.145","20.190.174.43","TCP","54","59692  >  443 [ACK] Seq=1 Ack=1 Win=65280 Len=0"
"1588","11.712053900","10.35.99.145","142.250.67.46","TLSv1.3","93","Application Data"
"1589","11.718411500","10.35.99.145","20.190.174.43","TLSv1.3","505","Client Hello (SNI=graph.microsoft.com)"
"1590","11.722183900","10.35.99.145","13.89.178.26","TLSv1.3","518","Client Hello (SNI=mobile.events.data.microsoft.com)"
"1591","11.754504200","10.35.99.145","10.35.99.221","DNS","75","Standard query 0x7abc HTTPS docs.google.com"
"1592","11.754742000","10.35.99.145","10.35.99.221","DNS","75","Standard query 0xe95c A docs.google.com"
"1593","11.862872000","10.35.99.145","20.106.86.13","TCP","66","53927  >  443 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 WS=256 SACK_PERM"
"1594","11.871806400","10.35.99.145","142.250.207.78","QUIC","1292","Initial, DCID=6b91eabab082279a, PKN: 10, PING, PADDING, CRYPTO, PING, PADDING, CRYPTO, PADDING, PING, CRYPTO, CRYPTO, PADDING, CRYPTO"
"1595","11.871994900","150.171.22.11","10.35.99.145","TLSv1.3","246","Server Hello"
"1596","11.871994900","150.171.22.11","10.35.99.145","TLSv1.3","4434","Change Cipher Spec"
"1597","11.871994900","150.171.22.11","10.35.99.145","TLSv1.3","279","Application Data"
"1598","11.871994900","172.217.24.110","10.35.99.145","TCP","66","443  >  53925 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1412 SACK_PERM WS=256"
"1599","11.872221400","10.35.99.145","150.171.22.11","TCP","54","59691  >  443 [ACK] Seq=449 Ack=4798 Win=65280 Len=0"
"1600","11.872284500","10.35.99.145","172.217.24.110","TCP","54","53925  >  443 [ACK] Seq=1 Ack=1 Win=65280 Len=0"
"1601","11.872325000","142.250.67.46","10.35.99.145","TCP","54","443  >  53058 [ACK] Seq=4824 Ack=4716 Win=265472 Len=0"
"1602","11.872627500","10.35.99.221","10.35.99.145","DNS","75","Standard query response 0x7abc HTTPS docs.google.com"
"1603","11.872627500","10.35.99.221","10.35.99.145","DNS","91","Standard query response 0xe95c A docs.google.com A 142.250.67.46"
"1604","11.872842400","10.35.99.145","172.217.24.110","TCP","1466","53925  >  443 [ACK] Seq=1 Ack=1 Win=65280 Len=1412 [TCP PDU reassembled in 1605]"
"1605","11.872842400","10.35.99.145","172.217.24.110","TLSv1.3","400","Client Hello (SNI=drive.google.com)"
"1606","11.873906300","10.35.99.145","142.250.67.46","QUIC","1292","Initial, DCID=c8578fd0cb0cc9b7, PKN: 1, PING, PING, CRYPTO, PADDING, PING, PING, CRYPTO, CRYPTO, PING, CRYPTO, CRYPTO, CRYPTO, PADDING, PING, PING, PING, PING, PADDING, CRYPTO, PADDING"
"1607","11.873960900","10.35.99.145","142.250.67.46","QUIC","1292","Initial, DCID=c8578fd0cb0cc9b7, PKN: 2, PADDING, CRYPTO, PADDING, PING, PADDING, PING, CRYPTO, CRYPTO, CRYPTO, CRYPTO, PADDING, CRYPTO, CRYPTO, PADDING, CRYPTO, PADDING"
"1608","11.874261200","10.35.99.145","142.250.67.46","TCP","66","64015  >  443 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 WS=256 SACK_PERM"
"1609","11.883294300","10.35.99.145","150.171.22.11","TCP","54","59691  >  443 [FIN, ACK] Seq=449 Ack=4798 Win=65280 Len=0"
"1610","11.924285100","51.132.193.105","10.35.99.145","TCP","54","443  >  53531 [FIN, ACK] Seq=1 Ack=2 Win=16381 Len=0"
"1611","11.924285100","13.89.178.26","10.35.99.145","TCP","54","443  >  59690 [ACK] Seq=1 Ack=465 Win=65280 Len=0"
"1612","11.924285100","20.190.174.43","10.35.99.145","TCP","54","443  >  59692 [ACK] Seq=1 Ack=452 Win=65280 Len=0"
"1613","11.924406800","10.35.99.145","51.132.193.105","TCP","54","53531  >  443 [ACK] Seq=2 Ack=2 Win=253 Len=0"
"1614","11.929958900","10.35.99.145","150.171.22.11","TCP","66","64016  >  443 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 WS=256 SACK_PERM"
"1615","11.940184400","20.190.174.43","10.35.99.145","TLSv1.3","1514","Server Hello, Change Cipher Spec"
"1616","11.940184400","20.190.174.43","10.35.99.145","TCP","1514","443  >  59692 [ACK] Seq=1461 Ack=452 Win=12583168 Len=1460 [TCP PDU reassembled in 1617]"
"1617","11.940184400","20.190.174.43","10.35.99.145","TLSv1.3","1207","Application Data"
"1618","11.940184400","150.171.22.11","10.35.99.145","TCP","54","443  >  59691 [ACK] Seq=4798 Ack=450 Win=65536 Len=0"
"1619","11.940184400","20.195.84.7","10.35.99.145","TLSv1.2","485","Application Data"
"1620","11.940458400","10.35.99.145","20.190.174.43","TCP","54","59692  >  443 [ACK] Seq=452 Ack=4074 Win=65280 Len=0"
"1621","11.983074100","10.35.99.145","20.190.174.43","TLSv1.3","134","Change Cipher Spec, Application Data"
"1622","11.983580800","10.35.99.145","20.190.174.43","TCP","1494","59692  >  443 [ACK] Seq=532 Ack=4074 Win=65280 Len=1440 [TCP PDU reassembled in 1623]"
"1623","11.983580800","10.35.99.145","20.190.174.43","TLSv1.3","434","Application Data"
"1624","11.984651000","10.35.99.145","20.195.84.7","TCP","54","55580  >  443 [ACK] Seq=1759 Ack=5896 Win=254 Len=0"
"1625","11.984935100","10.35.99.145","172.217.24.110","QUIC","1292","Initial, DCID=0cbd9dc4f2314c66, PKN: 6, PING, PADDING, CRYPTO, PING, PING, CRYPTO, PADDING, PING, PING, PADDING, CRYPTO, PADDING"
"1626","11.995976800","10.35.99.145","172.217.24.110","TCP","66","57756  >  443 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 WS=256 SACK_PERM"
"1627","12.015092300","142.250.67.46","10.35.99.145","TCP","66","443  >  64015 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1412 SACK_PERM WS=256"
"1628","12.015092300","172.217.24.110","10.35.99.145","TLSv1.3","1466","Server Hello, Change Cipher Spec"
"1629","12.015092300","172.217.24.110","10.35.99.145","TCP","1466","443  >  53925 [PSH, ACK] Seq=1413 Ack=1759 Win=268032 Len=1412 [TCP PDU reassembled in 1632]"
"1630","12.015092300","172.217.24.110","10.35.99.145","TCP","1466","443  >  53925 [ACK] Seq=2825 Ack=1759 Win=268032 Len=1412 [TCP PDU reassembled in 1632]"
"1631","12.015092300","172.217.24.110","10.35.99.145","TCP","1466","443  >  53925 [PSH, ACK] Seq=4237 Ack=1759 Win=268032 Len=1412 [TCP PDU reassembled in 1632]"
"1632","12.015092300","172.217.24.110","10.35.99.145","TLSv1.3","983","Application Data"
"1633","12.015551400","10.35.99.145","142.250.67.46","TCP","54","64015  >  443 [ACK] Seq=1 Ack=1 Win=65280 Len=0"
"1634","12.015708400","10.35.99.145","172.217.24.110","TCP","54","53925  >  443 [ACK] Seq=1759 Ack=6578 Win=65280 Len=0"
"1635","12.016480700","10.35.99.145","142.250.67.46","TCP","1466","64015  >  443 [ACK] Seq=1 Ack=1 Win=65280 Len=1412 [TCP PDU reassembled in 1636]"
"1636","12.016480700","10.35.99.145","142.250.67.46","TLSv1.3","367","Client Hello (SNI=docs.google.com)"
"1637","12.017878800","10.35.99.145","172.217.24.110","TLSv1.3","128","Change Cipher Spec, Application Data"
"1638","12.018562000","10.35.99.145","172.217.24.110","TLSv1.3","146","Application Data"
"1639","12.018929700","10.35.99.145","172.217.24.110","TCP","1466","53925  >  443 [ACK] Seq=1925 Ack=6578 Win=65280 Len=1412 [TCP PDU reassembled in 1641]"
"1640","12.018929700","10.35.99.145","172.217.24.110","TCP","1466","53925  >  443 [ACK] Seq=3337 Ack=6578 Win=65280 Len=1412 [TCP PDU reassembled in 1641]"
"1641","12.018929700","10.35.99.145","172.217.24.110","TLSv1.3","191","Application Data"
"1642","12.019058000","10.35.99.145","172.217.24.110","TCP","1466","53925  >  443 [ACK] Seq=4886 Ack=6578 Win=65280 Len=1412 [TCP PDU reassembled in 1644]"
"1643","12.019058000","10.35.99.145","172.217.24.110","TCP","1466","53925  >  443 [ACK] Seq=6298 Ack=6578 Win=65280 Len=1412 [TCP PDU reassembled in 1644]"
"1644","12.019058000","10.35.99.145","172.217.24.110","TLSv1.3","188","Application Data"
"1645","12.036265500","10.35.99.145","172.217.24.110","QUIC","1292","Initial, DCID=0631de266660badd, PKN: 4, PING, PADDING, CRYPTO, CRYPTO, PADDING, PING, PADDING, PING, PADDING, PING, PADDING, PING, PADDING, CRYPTO, CRYPTO, CRYPTO, PING, PING, CRYPTO, CRYPTO, CRYPTO, CRYPTO"
"1646","12.041260100","150.171.22.11","10.35.99.145","TCP","66","443  >  64016 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1440 WS=256 SACK_PERM"
"1647","12.041432100","10.35.99.145","150.171.22.11","TCP","54","64016  >  443 [ACK] Seq=1 Ack=1 Win=65280 Len=0"
"1648","12.047850600","10.35.99.145","20.195.84.7","TLSv1.2","703","Application Data"
"1649","12.050310200","10.35.99.145","150.171.22.11","TLSv1.3","502","Client Hello (SNI=api.onedrive.com)"
"1650","12.186483200","172.217.24.110","10.35.99.145","TCP","66","443  >  57756 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1412 SACK_PERM WS=256"
"1651","12.186483200","172.217.24.110","10.35.99.145","TLSv1.3","1016","Application Data, Application Data"
"1652","12.186483200","172.217.24.110","10.35.99.145","TLSv1.3","85","Application Data"
"1653","12.186483200","172.217.24.110","10.35.99.145","TCP","54","443  >  53925 [ACK] Seq=7571 Ack=4749 Win=265216 Len=0"
"1654","12.186646200","10.35.99.145","172.217.24.110","TCP","54","53925  >  443 [ACK] Seq=7844 Ack=7571 Win=64512 Len=0"
"1655","12.186989600","10.35.99.145","172.217.24.110","TLSv1.3","85","Application Data"
"1656","12.187252400","172.217.24.110","10.35.99.145","TCP","54","443  >  53925 [ACK] Seq=7571 Ack=6298 Win=263680 Len=0"
"1657","12.187252400","172.217.24.110","10.35.99.145","TCP","54","443  >  53925 [ACK] Seq=7571 Ack=7844 Win=262144 Len=0"
"1658","12.187252400","142.250.67.46","10.35.99.145","TLSv1.3","1466","Server Hello, Change Cipher Spec"
"1659","12.187252400","142.250.67.46","10.35.99.145","TCP","2878","443  >  64015 [PSH, ACK] Seq=1413 Ack=1726 Win=268032 Len=2824 [TCP PDU reassembled in 1661]"
"1660","12.187252400","142.250.67.46","10.35.99.145","TCP","1466","443  >  64015 [PSH, ACK] Seq=4237 Ack=1726 Win=268032 Len=1412 [TCP PDU reassembled in 1661]"
"1661","12.187252400","142.250.67.46","10.35.99.145","TLSv1.3","981","Application Data"
"1662","12.187252400","20.190.174.43","10.35.99.145","TLSv1.3","157","Application Data"
"1663","12.187252400","20.190.174.43","10.35.99.145","TCP","54","443  >  59692 [ACK] Seq=4177 Ack=2352 Win=12583680 Len=0"
"1664","12.187252400","13.89.178.26","10.35.99.145","TLSv1.3","1514","Server Hello, Change Cipher Spec"
"1665","12.187252400","13.89.178.26","10.35.99.145","TCP","1514","443  >  59690 [ACK] Seq=1461 Ack=465 Win=4194048 Len=1460 [TCP PDU reassembled in 1670]"
"1666","12.187252400","13.89.178.26","10.35.99.145","TCP","1514","443  >  59690 [ACK] Seq=2921 Ack=465 Win=4194048 Len=1460 [TCP PDU reassembled in 1670]"
"1667","12.187447800","10.35.99.145","142.250.67.46","TCP","54","64015  >  443 [ACK] Seq=1726 Ack=6576 Win=65280 Len=0"
"1668","12.187493600","10.35.99.145","13.89.178.26","TCP","54","59690  >  443 [ACK] Seq=465 Ack=4381 Win=262144 Len=0"
"1669","12.187677500","13.89.178.26","10.35.99.145","TCP","1514","443  >  59690 [ACK] Seq=4381 Ack=465 Win=4194048 Len=1460 [TCP PDU reassembled in 1670]"
"1670","12.187677500","13.89.178.26","10.35.99.145","TLSv1.3","471","Application Data"
"1671","12.187710200","10.35.99.145","13.89.178.26","TCP","54","59690  >  443 [ACK] Seq=465 Ack=6258 Win=262144 Len=0"
"1672","12.190452700","10.35.99.145","142.250.67.46","TLSv1.3","128","Change Cipher Spec, Application Data"
"1673","12.191301200","10.35.99.145","142.250.67.46","TLSv1.3","146","Application Data"
"1674","12.191868400","10.35.99.145","142.250.67.46","TCP","1466","64015  >  443 [ACK] Seq=1892 Ack=6576 Win=65280 Len=1412 [TCP PDU reassembled in 1676]"
"1675","12.191868400","10.35.99.145","142.250.67.46","TCP","1466","64015  >  443 [ACK] Seq=3304 Ack=6576 Win=65280 Len=1412 [TCP PDU reassembled in 1676]"
"1676","12.191868400","10.35.99.145","142.250.67.46","TLSv1.3","207","Application Data"
"1677","12.231742300","10.35.99.145","20.190.174.43","TCP","54","59692  >  443 [ACK] Seq=2352 Ack=4177 Win=65280 Len=0"
"1678","12.245195100","10.35.99.145","13.89.178.26","TLSv1.3","134","Change Cipher Spec, Application Data"
"1679","12.246146200","10.35.99.145","13.89.178.26","TLSv1.3","1357","Application Data"
"1680","12.246555600","10.35.99.145","13.89.178.26","TCP","1494","59690  >  443 [ACK] Seq=1848 Ack=6258 Win=262144 Len=1440 [TCP PDU reassembled in 1684]"
"1681","12.246555600","10.35.99.145","13.89.178.26","TCP","1494","59690  >  443 [ACK] Seq=3288 Ack=6258 Win=262144 Len=1440 [TCP PDU reassembled in 1684]"
"1682","12.246555600","10.35.99.145","13.89.178.26","TCP","1494","59690  >  443 [ACK] Seq=4728 Ack=6258 Win=262144 Len=1440 [TCP PDU reassembled in 1684]"
"1683","12.246555600","10.35.99.145","13.89.178.26","TCP","1494","59690  >  443 [ACK] Seq=6168 Ack=6258 Win=262144 Len=1440 [TCP PDU reassembled in 1684]"
"1684","12.246555600","10.35.99.145","13.89.178.26","TLSv1.3","606","Application Data"
"1685","12.250511800","150.171.22.11","10.35.99.145","TLSv1.3","246","Server Hello"
"1686","12.250511800","150.171.22.11","10.35.99.145","TLSv1.3","1514","Change Cipher Spec"
"1687","12.250511800","150.171.22.11","10.35.99.145","TCP","1514","443  >  64016 [ACK] Seq=1653 Ack=449 Win=65536 Len=1460 [TCP PDU reassembled in 1689]"
"1688","12.250511800","150.171.22.11","10.35.99.145","TCP","1514","443  >  64016 [ACK] Seq=3113 Ack=449 Win=65536 Len=1460 [TCP PDU reassembled in 1689]"
"1689","12.250511800","150.171.22.11","10.35.99.145","TLSv1.3","279","Application Data"
"1690","12.250511800","20.106.86.13","10.35.99.145","TCP","66","443  >  53927 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1440 WS=256 SACK_PERM"
"1691","12.250744600","10.35.99.145","150.171.22.11","TCP","54","64016  >  443 [ACK] Seq=449 Ack=4798 Win=65280 Len=0"
"1692","12.250824300","10.35.99.145","20.106.86.13","TCP","54","53927  >  443 [ACK] Seq=1 Ack=1 Win=65280 Len=0"
"1693","12.251729600","10.35.99.145","20.106.86.13","TLSv1.2","268","Client Hello (SNI=settings-win.data.microsoft.com)"
